2011-01-10 16:00:00,1000000.0
2011-01-11 16:00:00,998785.0
2011-01-12 16:00:00,1002940.0
2011-01-13 16:00:00,1004815.0
2011-01-14 16:00:00,1009415.0
2011-01-18 16:00:00,1011935.0
2011-01-19 16:00:00,1031495.0
2011-01-20 16:00:00,1031935.0
2011-01-21 16:00:00,1030775.0
2011-01-24 16:00:00,1046815.0
2011-01-25 16:00:00,1053855.0
2011-01-26 16:00:00,1052295.0
2011-01-27 16:00:00,1052705.0
2011-01-28 16:00:00,1029665.0
2011-01-31 16:00:00,1039875.0
2011-02-01 16:00:00,1056635.0
2011-02-02 16:00:00,1056595.0
2011-02-03 16:00:00,1055505.0
2011-02-04 16:00:00,1058775.0
2011-02-07 16:00:00,1062765.0
2011-02-08 16:00:00,1076175.0
2011-02-09 16:00:00,1070495.0
2011-02-10 16:00:00,1065755.0
2011-02-11 16:00:00,1072855.0
2011-02-14 16:00:00,1074065.0
2011-02-15 16:00:00,1068585.0
2011-02-16 16:00:00,1070815.0
2011-02-17 16:00:00,1075135.0
2011-02-18 16:00:00,1082315.0
2011-02-22 16:00:00,1051165.0
2011-02-23 16:00:00,1045355.0
2011-02-24 16:00:00,1045175.0
2011-02-25 16:00:00,1052275.0
2011-02-28 16:00:00,1054075.0
2011-03-01 16:00:00,1033995.0
2011-03-02 16:00:00,1034745.0
2011-03-03 16:00:00,1056475.0
2011-03-04 16:00:00,1053577.0
2011-03-07 16:00:00,1050247.0
2011-03-08 16:00:00,1054369.0
2011-03-09 16:00:00,1060651.0
2011-03-10 16:00:00,1053919.0
2011-03-11 16:00:00,1054639.0
2011-03-14 16:00:00,1052803.0
2011-03-15 16:00:00,1048645.0
2011-03-16 16:00:00,1038079.0
2011-03-17 16:00:00,1040149.0
2011-03-18 16:00:00,1043155.0
2011-03-21 16:00:00,1046287.0
2011-03-22 16:00:00,1046863.0
2011-03-23 16:00:00,1049545.0
2011-03-24 16:00:00,1050445.0
2011-03-25 16:00:00,1054189.0
2011-03-28 16:00:00,1052767.0
2011-03-29 16:00:00,1055431.0
2011-03-30 16:00:00,1056691.0
2011-03-31 16:00:00,1055755.0
2011-04-01 16:00:00,1057861.0
2011-04-04 16:00:00,1057825.0
2011-04-05 16:00:00,1057375.0
2011-04-06 16:00:00,1057465.0
2011-04-07 16:00:00,1058059.0
2011-04-08 16:00:00,1057483.0
2011-04-11 16:00:00,1057303.0
2011-04-12 16:00:00,1056079.0
2011-04-13 16:00:00,1057303.0
2011-04-14 16:00:00,1059085.0
2011-04-15 16:00:00,1061263.0
2011-04-18 16:00:00,1060795.0
2011-04-19 16:00:00,1059841.0
2011-04-20 16:00:00,1058707.0
2011-04-21 16:00:00,1064899.0
2011-04-25 16:00:00,1063837.0
2011-04-26 16:00:00,1065277.0
2011-04-27 16:00:00,1068571.0
2011-04-28 16:00:00,1069291.0
2011-04-29 16:00:00,1068931.0
2011-05-02 16:00:00,1071685.0
2011-05-03 16:00:00,1072963.0
2011-05-04 16:00:00,1065703.0
2011-05-05 16:00:00,1058773.0
2011-05-06 16:00:00,1062568.0
2011-05-09 16:00:00,1063261.0
2011-05-10 16:00:00,1067386.0
2011-05-11 16:00:00,1064548.0
2011-05-12 16:00:00,1073392.0
2011-05-13 16:00:00,1065901.0
2011-05-16 16:00:00,1062469.0
2011-05-17 16:00:00,1067782.0
2011-05-18 16:00:00,1067584.0
2011-05-19 16:00:00,1068079.0
2011-05-20 16:00:00,1066693.0
2011-05-23 16:00:00,1060555.0
2011-05-24 16:00:00,1059664.0
2011-05-25 16:00:00,1058905.0
2011-05-26 16:00:00,1057057.0
2011-05-27 16:00:00,1058080.0
2011-05-31 16:00:00,1062700.0
2011-06-01 16:00:00,1055044.0
2011-06-02 16:00:00,1053526.0
2011-06-03 16:00:00,1050160.0
2011-06-06 16:00:00,1050160.0
2011-06-07 16:00:00,1050160.0
2011-06-08 16:00:00,1050160.0
2011-06-09 16:00:00,1050160.0
2011-06-10 16:00:00,1050160.0
2011-06-13 16:00:00,1050988.0
2011-06-14 16:00:00,1057972.0
2011-06-15 16:00:00,1051168.0
2011-06-16 16:00:00,1049272.0
2011-06-17 16:00:00,1043416.0
2011-06-20 16:00:00,1037512.0
2011-06-21 16:00:00,1049440.0
2011-06-22 16:00:00,1046224.0
2011-06-23 16:00:00,1056520.0
2011-06-24 16:00:00,1050688.0
2011-06-27 16:00:00,1057492.0
2011-06-28 16:00:00,1061344.0
2011-06-29 16:00:00,1059880.0
2011-06-30 16:00:00,1061824.0
2011-07-01 16:00:00,1070896.0
2011-07-05 16:00:00,1078276.0
2011-07-06 16:00:00,1081060.0
2011-07-07 16:00:00,1087552.0
2011-07-08 16:00:00,1090552.0
2011-07-11 16:00:00,1083736.0
2011-07-12 16:00:00,1083436.0
2011-07-13 16:00:00,1088536.0
2011-07-14 16:00:00,1088236.0
2011-07-15 16:00:00,1096780.0
2011-07-18 16:00:00,1107388.0
2011-07-19 16:00:00,1111036.0
2011-07-20 16:00:00,1123048.0
2011-07-21 16:00:00,1123504.0
2011-07-22 16:00:00,1130692.0
2011-07-25 16:00:00,1136908.0
2011-07-26 16:00:00,1142776.0
2011-07-27 16:00:00,1129840.0
2011-07-28 16:00:00,1128916.0
2011-07-29 16:00:00,1127320.0
2011-08-01 16:00:00,1134808.0
2011-08-02 16:00:00,1126238.35
2011-08-03 16:00:00,1130124.0
2011-08-04 16:00:00,1113268.75
2011-08-05 16:00:00,1108697.15
2011-08-08 16:00:00,1086129.25
2011-08-09 16:00:00,1109474.8
2011-08-10 16:00:00,1098492.8
2011-08-11 16:00:00,1109723.2
2011-08-12 16:00:00,1113569.0
2011-08-15 16:00:00,1121596.7
2011-08-16 16:00:00,1119095.35
2011-08-17 16:00:00,1119369.1
2011-08-18 16:00:00,1103739.95
2011-08-19 16:00:00,1092531.75
2011-08-22 16:00:00,1092625.0
2011-08-23 16:00:00,1111985.25
2011-08-24 16:00:00,1114823.4
2011-08-25 16:00:00,1112062.15
2011-08-26 16:00:00,1123471.05
2011-08-29 16:00:00,1130430.95
2011-08-30 16:00:00,1130365.85
2011-08-31 16:00:00,1124183.55
2011-09-01 16:00:00,1120112.85
