2008,9,5,ADBE,Buy,100
2008,9,12,ADBE,Sell,100
2008,9,15,ADBE,Buy,100
2008,9,22,ADBE,Sell,100
2008,9,29,ADBE,Buy,100
2008,10,6,ADBE,Sell,100
2008,10,2,ADBE,Buy,100
2008,10,9,ADBE,Sell,100
2008,10,9,ADBE,Buy,100
2008,10,16,ADBE,Sell,100
2008,11,12,ADBE,Buy,100
2008,11,19,ADBE,Sell,100
2009,2,20,ADBE,Buy,100
2009,2,27,ADBE,Sell,100
2009,2,26,ADBE,Buy,100
2009,3,5,ADBE,Sell,100
2009,7,7,ADBE,Buy,100
2009,7,14,ADBE,Sell,100
2008,2,29,ADI,Buy,100
2008,3,7,ADI,Sell,100
2008,6,11,ADI,Buy,100
2008,6,18,ADI,Sell,100
2008,7,9,ADI,Buy,100
2008,7,16,ADI,Sell,100
2008,9,29,ADI,Buy,100
2008,10,6,ADI,Sell,100
2008,10,2,ADI,Buy,100
2008,10,9,ADI,Sell,100
2008,10,15,ADI,Buy,100
2008,10,22,ADI,Sell,100
2008,11,19,ADI,Buy,100
2008,11,26,ADI,Sell,100
2009,2,23,ADI,Buy,100
2009,3,2,ADI,Sell,100
2009,5,15,ADI,Buy,100
2009,5,22,ADI,Sell,100
2008,3,17,ADM,Buy,100
2008,3,25,ADM,Sell,100
2008,3,20,ADM,Buy,100
2008,3,28,ADM,Sell,100
2008,5,27,ADM,Buy,100
2008,6,3,ADM,Sell,100
2008,6,3,ADM,Buy,100
2008,6,10,ADM,Sell,100
2008,6,12,ADM,Buy,100
2008,6,19,ADM,Sell,100
2008,7,11,ADM,Buy,100
2008,7,18,ADM,Sell,100
2008,8,5,ADM,Buy,100
2008,8,12,ADM,Sell,100
2008,8,7,ADM,Buy,100
2008,8,14,ADM,Sell,100
2008,9,3,ADM,Buy,100
2008,9,10,ADM,Sell,100
2008,9,9,ADM,Buy,100
2008,9,16,ADM,Sell,100
2008,9,29,ADM,Buy,100
2008,10,6,ADM,Sell,100
2008,10,2,ADM,Buy,100
2008,10,9,ADM,Sell,100
2008,10,9,ADM,Buy,100
2008,10,16,ADM,Sell,100
2009,1,14,ADM,Buy,100
2009,1,22,ADM,Sell,100
2009,3,2,ADM,Buy,100
2009,3,9,ADM,Sell,100
2009,4,7,ADM,Buy,100
2009,4,15,ADM,Sell,100
2009,6,23,ADM,Buy,100
2009,6,30,ADM,Sell,100
2009,9,25,ADM,Buy,100
2009,10,2,ADM,Sell,100
2008,5,23,ADP,Buy,100
2008,6,2,ADP,Sell,100
2008,7,14,ADP,Buy,100
2008,7,21,ADP,Sell,100
2008,7,28,ADP,Buy,100
2008,8,4,ADP,Sell,100
2008,9,17,ADP,Buy,100
2008,9,24,ADP,Sell,100
2008,9,23,ADP,Buy,100
2008,9,30,ADP,Sell,100
2008,9,29,ADP,Buy,100
2008,10,6,ADP,Sell,100
2008,10,6,ADP,Buy,100
2008,10,13,ADP,Sell,100
2009,2,23,ADP,Buy,100
2009,3,2,ADP,Sell,100
2009,4,27,ADP,Buy,100
2009,5,4,ADP,Sell,100
2009,12,17,ADP,Buy,100
2009,12,24,ADP,Sell,100
2008,2,27,ADSK,Buy,100
2008,3,5,ADSK,Sell,100
2008,6,11,ADSK,Buy,100
2008,6,18,ADSK,Sell,100
2008,6,20,ADSK,Buy,100
2008,6,27,ADSK,Sell,100
2008,6,26,ADSK,Buy,100
2008,7,3,ADSK,Sell,100
2008,10,2,ADSK,Buy,100
2008,10,9,ADSK,Sell,100
2008,11,20,ADSK,Buy,100
2008,11,28,ADSK,Sell,100
2009,1,15,ADSK,Buy,100
2009,1,23,ADSK,Sell,100
2009,2,20,ADSK,Buy,100
2009,2,27,ADSK,Sell,100
2009,2,27,ADSK,Buy,100
2009,3,6,ADSK,Sell,100
2009,6,22,ADSK,Buy,100
2009,6,29,ADSK,Sell,100
2009,9,3,ADSK,Buy,100
2009,9,11,ADSK,Sell,100
2009,11,18,ADSK,Buy,100
2009,11,25,ADSK,Sell,100
2008,2,21,AEE,Buy,100
2008,2,28,AEE,Sell,100
2008,6,3,AEE,Buy,100
2008,6,10,AEE,Sell,100
2008,6,6,AEE,Buy,100
2008,6,13,AEE,Sell,100
2008,6,26,AEE,Buy,100
2008,7,3,AEE,Sell,100
2008,8,1,AEE,Buy,100
2008,8,8,AEE,Sell,100
2008,9,5,AEE,Buy,100
2008,9,12,AEE,Sell,100
2008,10,2,AEE,Buy,100
2008,10,9,AEE,Sell,100
2009,2,17,AEE,Buy,100
2009,2,24,AEE,Sell,100
2009,9,10,AEE,Buy,100
2009,9,17,AEE,Sell,100
2009,10,1,AEE,Buy,100
2009,10,8,AEE,Sell,100
2009,10,30,AEE,Buy,100
2009,11,6,AEE,Sell,100
2008,2,29,AEP,Buy,100
2008,3,7,AEP,Sell,100
2008,5,15,AEP,Buy,100
2008,5,22,AEP,Sell,100
2008,5,23,AEP,Buy,100
2008,6,2,AEP,Sell,100
2008,6,20,AEP,Buy,100
2008,6,27,AEP,Sell,100
2008,6,24,AEP,Buy,100
2008,7,1,AEP,Sell,100
2008,6,26,AEP,Buy,100
2008,7,3,AEP,Sell,100
2008,9,5,AEP,Buy,100
2008,9,12,AEP,Sell,100
2008,9,17,AEP,Buy,100
2008,9,24,AEP,Sell,100
2008,10,6,AEP,Buy,100
2008,10,13,AEP,Sell,100
2008,11,20,AEP,Buy,100
2008,11,28,AEP,Sell,100
2009,2,17,AEP,Buy,100
2009,2,24,AEP,Sell,100
2009,2,23,AEP,Buy,100
2009,3,2,AEP,Sell,100
2009,3,3,AEP,Buy,100
2009,3,10,AEP,Sell,100
2009,5,15,AEP,Buy,100
2009,5,22,AEP,Sell,100
2009,10,28,AEP,Buy,100
2009,11,4,AEP,Sell,100
2008,2,29,AES,Buy,100
2008,3,7,AES,Sell,100
2008,3,7,AES,Buy,100
2008,3,14,AES,Sell,100
2008,3,17,AES,Buy,100
2008,3,25,AES,Sell,100
2008,3,19,AES,Buy,100
2008,3,27,AES,Sell,100
2008,6,26,AES,Buy,100
2008,7,3,AES,Sell,100
2008,7,7,AES,Buy,100
2008,7,14,AES,Sell,100
2008,7,15,AES,Buy,100
2008,7,22,AES,Sell,100
2008,8,4,AES,Buy,100
2008,8,11,AES,Sell,100
2008,9,2,AES,Buy,100
2008,9,9,AES,Sell,100
2008,9,4,AES,Buy,100
2008,9,11,AES,Sell,100
2008,9,9,AES,Buy,100
2008,9,16,AES,Sell,100
2008,9,15,AES,Buy,100
2008,9,22,AES,Sell,100
2008,10,3,AES,Buy,100
2008,10,10,AES,Sell,100
2008,10,10,AES,Buy,100
2008,10,17,AES,Sell,100
2008,12,5,AES,Buy,100
2008,12,12,AES,Sell,100
2009,2,17,AES,Buy,100
2009,2,24,AES,Sell,100
2009,2,20,AES,Buy,100
2009,2,27,AES,Sell,100
2009,3,2,AES,Buy,100
2009,3,9,AES,Sell,100
2009,10,26,AES,Buy,100
2009,11,2,AES,Sell,100
2009,10,28,AES,Buy,100
2009,11,4,AES,Sell,100
2009,10,30,AES,Buy,100
2009,11,6,AES,Sell,100
2008,3,7,AET,Buy,100
2008,3,14,AET,Sell,100
2008,6,18,AET,Buy,100
2008,6,25,AET,Sell,100
2008,9,4,AET,Buy,100
2008,9,11,AET,Sell,100
2008,9,16,AET,Buy,100
2008,9,23,AET,Sell,100
2008,9,22,AET,Buy,100
2008,9,29,AET,Sell,100
2008,10,7,AET,Buy,100
2008,10,14,AET,Sell,100
2008,11,20,AET,Buy,100
2008,11,28,AET,Sell,100
2009,2,23,AET,Buy,100
2009,3,2,AET,Sell,100
2009,2,25,AET,Buy,100
2009,3,4,AET,Sell,100
2009,4,29,AET,Buy,100
2009,5,6,AET,Sell,100
2009,6,8,AET,Buy,100
2009,6,15,AET,Sell,100
2009,6,11,AET,Buy,100
2009,6,18,AET,Sell,100
2009,10,2,AET,Buy,100
2009,10,9,AET,Sell,100
2008,6,23,AFL,Buy,100
2008,6,30,AFL,Sell,100
2008,7,15,AFL,Buy,100
2008,7,22,AFL,Sell,100
2008,7,24,AFL,Buy,100
2008,7,31,AFL,Sell,100
2008,9,29,AFL,Buy,100
2008,10,6,AFL,Sell,100
2008,10,6,AFL,Buy,100
2008,10,13,AFL,Sell,100
2008,10,9,AFL,Buy,100
2008,10,16,AFL,Sell,100
2008,11,20,AFL,Buy,100
2008,11,28,AFL,Sell,100
2009,1,13,AFL,Buy,100
2009,1,21,AFL,Sell,100
2009,1,20,AFL,Buy,100
2009,1,27,AFL,Sell,100
2009,1,22,AFL,Buy,100
2009,1,29,AFL,Sell,100
2009,2,19,AFL,Buy,100
2009,2,26,AFL,Sell,100
2009,6,15,AFL,Buy,100
2009,6,22,AFL,Sell,100
2009,9,1,AFL,Buy,100
2009,9,9,AFL,Sell,100
2008,2,29,AGN,Buy,100
2008,3,7,AGN,Sell,100
2008,4,22,AGN,Buy,100
2008,4,29,AGN,Sell,100
2008,5,7,AGN,Buy,100
2008,5,14,AGN,Sell,100
2008,6,23,AGN,Buy,100
2008,6,30,AGN,Sell,100
2008,6,26,AGN,Buy,100
2008,7,3,AGN,Sell,100
2008,9,5,AGN,Buy,100
2008,9,12,AGN,Sell,100
2008,9,29,AGN,Buy,100
2008,10,6,AGN,Sell,100
2008,10,2,AGN,Buy,100
2008,10,9,AGN,Sell,100
2008,11,20,AGN,Buy,100
2008,11,28,AGN,Sell,100
2009,3,2,AGN,Buy,100
2009,3,9,AGN,Sell,100
2009,5,1,AGN,Buy,100
2009,5,8,AGN,Sell,100
2009,5,21,AGN,Buy,100
2009,5,29,AGN,Sell,100
2009,10,28,AGN,Buy,100
2009,11,4,AGN,Sell,100
2008,2,11,AIG,Buy,100
2008,2,19,AIG,Sell,100
2008,5,9,AIG,Buy,100
2008,5,16,AIG,Sell,100
2008,6,18,AIG,Buy,100
2008,6,25,AIG,Sell,100
2008,6,23,AIG,Buy,100
2008,6,30,AIG,Sell,100
2008,6,26,AIG,Buy,100
2008,7,3,AIG,Sell,100
2008,6,30,AIG,Buy,100
2008,7,8,AIG,Sell,100
2008,7,15,AIG,Buy,100
2008,7,22,AIG,Sell,100
2008,9,10,AIG,Buy,100
2008,9,17,AIG,Sell,100
2008,9,12,AIG,Buy,100
2008,9,19,AIG,Sell,100
2009,1,15,AIG,Buy,100
2009,1,23,AIG,Sell,100
2009,1,20,AIG,Buy,100
2009,1,27,AIG,Sell,100
2009,1,22,AIG,Buy,100
2009,1,29,AIG,Sell,100
2009,2,3,AIG,Buy,100
2009,2,10,AIG,Sell,100
2009,2,19,AIG,Buy,100
2009,2,26,AIG,Sell,100
2009,6,3,AIG,Buy,100
2009,6,10,AIG,Sell,100
2009,6,17,AIG,Buy,100
2009,6,24,AIG,Sell,100
2009,6,30,AIG,Buy,100
2009,7,8,AIG,Sell,100
2009,10,19,AIG,Buy,100
2009,10,26,AIG,Sell,100
2009,10,26,AIG,Buy,100
2009,11,2,AIG,Sell,100
2009,11,30,AIG,Buy,100
2009,12,7,AIG,Sell,100
2008,3,6,AIV,Buy,100
2008,3,13,AIV,Sell,100
2008,6,9,AIV,Buy,100
2008,6,16,AIV,Sell,100
2008,9,15,AIV,Buy,100
2008,9,22,AIV,Sell,100
2008,9,17,AIV,Buy,100
2008,9,24,AIV,Sell,100
2008,10,7,AIV,Buy,100
2008,10,14,AIV,Sell,100
2008,11,19,AIV,Buy,100
2008,11,26,AIV,Sell,100
2009,1,14,AIV,Buy,100
2009,1,22,AIV,Sell,100
2009,1,20,AIV,Buy,100
2009,1,27,AIV,Sell,100
2009,2,6,AIV,Buy,100
2009,2,13,AIV,Sell,100
2009,2,10,AIV,Buy,100
2009,2,18,AIV,Sell,100
2009,10,28,AIV,Buy,100
2009,11,4,AIV,Sell,100
2009,10,30,AIV,Buy,100
2009,11,6,AIV,Sell,100
2008,2,7,AIZ,Buy,100
2008,2,14,AIZ,Sell,100
2008,2,13,AIZ,Buy,100
2008,2,21,AIZ,Sell,100
2008,3,14,AIZ,Buy,100
2008,3,24,AIZ,Sell,100
2008,6,30,AIZ,Buy,100
2008,7,8,AIZ,Sell,100
2008,7,15,AIZ,Buy,100
2008,7,22,AIZ,Sell,100
2008,7,17,AIZ,Buy,100
2008,7,24,AIZ,Sell,100
2008,7,21,AIZ,Buy,100
2008,7,28,AIZ,Sell,100
2008,7,31,AIZ,Buy,100
2008,8,7,AIZ,Sell,100
2008,9,9,AIZ,Buy,100
2008,9,16,AIZ,Sell,100
2008,9,15,AIZ,Buy,100
2008,9,22,AIZ,Sell,100
2008,9,17,AIZ,Buy,100
2008,9,24,AIZ,Sell,100
2008,9,22,AIZ,Buy,100
2008,9,29,AIZ,Sell,100
2008,10,7,AIZ,Buy,100
2008,10,14,AIZ,Sell,100
2008,10,9,AIZ,Buy,100
2008,10,16,AIZ,Sell,100
2008,10,30,AIZ,Buy,100
2008,11,6,AIZ,Sell,100
2009,2,17,AIZ,Buy,100
2009,2,24,AIZ,Sell,100
2009,2,19,AIZ,Buy,100
2009,2,26,AIZ,Sell,100
2009,7,7,AIZ,Buy,100
2009,7,14,AIZ,Sell,100
2009,12,8,AIZ,Buy,100
2009,12,15,AIZ,Sell,100
2008,3,14,AKAM,Buy,100
2008,3,24,AKAM,Sell,100
2008,3,19,AKAM,Buy,100
2008,3,27,AKAM,Sell,100
2008,7,3,AKAM,Buy,100
2008,7,11,AKAM,Sell,100
2008,7,31,AKAM,Buy,100
2008,8,7,AKAM,Sell,100
2008,9,2,AKAM,Buy,100
2008,9,9,AKAM,Sell,100
2008,9,29,AKAM,Buy,100
2008,10,6,AKAM,Sell,100
2008,10,3,AKAM,Buy,100
2008,10,10,AKAM,Sell,100
2008,10,7,AKAM,Buy,100
2008,10,14,AKAM,Sell,100
2008,11,19,AKAM,Buy,100
2008,11,26,AKAM,Sell,100
2009,1,14,AKAM,Buy,100
2009,1,22,AKAM,Sell,100
2009,1,20,AKAM,Buy,100
2009,1,27,AKAM,Sell,100
2009,6,18,AKAM,Buy,100
2009,6,25,AKAM,Sell,100
